episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
152,23907,0.7476483333333334,-0.4535765337944023,0.3022222222222222,0,93,0.7204301075268817,0.043010752688172046,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.7741935483870968,0.12903225806451613,0.0967741935483871,5.0,0.0,0.08049382716049383,70.10072889327995,0.004247855656837879,0.9557675227885227,0.0,0.9473684210526315,0.16444444444444445,nan,nan,0.0038579631596803664,0.0031818825984373687,0.005160920415073633,0.131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,24130,0.7452944444444445,-10.564020389556864,0.35555555555555557,0,223,0.3542600896860987,0.07623318385650224,0.18834080717488788,0.11659192825112108,0.0,0.6188340807174888,0.19730941704035873,0.18385650224215247,92.0,0.4304932735426009,0.03926999463231348,140.29543228149396,0.0025026553281266408,0.5630974488284941,0.004484304932735426,0.4067796610169492,0.17333333333333334,0.27111111111111114,0.27111111111111114,0.003927629254758358,0.003316743765026331,0.0046677013859152796,0.130875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,24241,0.7441227777777778,-2.3645872197151183,0.24444444444444444,0,111,0.4864864864864865,0.06306306306306306,0.08108108108108109,0.08108108108108109,0.009009009009009009,0.6306306306306306,0.13513513513513514,0.23423423423423423,22.0,0.15315315315315314,0.05252525252525253,70.27225923538204,0.0034152879473549093,0.7684397881548546,0.009009009009009009,0.6774193548387096,0.16444444444444445,0.22666666666666666,nan,0.004616670520044863,0.003768211626447737,0.006489169411361217,0.13075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
155,24365,0.7428138888888889,-7.129188858032228,0.18666666666666668,0,124,0.33064516129032256,0.056451612903225805,0.22580645161290322,0.0967741935483871,0.008064516129032258,0.6129032258064516,0.1532258064516129,0.23387096774193547,48.0,0.3629032258064516,0.036444444444444446,80.09703674316395,0.0022750182732293694,0.5118791114766081,0.0,0.5142857142857142,0.12,0.18666666666666668,nan,0.004414760647341609,0.0036464039236307143,0.005882156663574278,0.130625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
156,24494,0.7414522222222222,-0.39467985820769946,0.37333333333333335,0,129,0.6434108527131783,0.031007751937984496,0.031007751937984496,0.06976744186046512,0.015503875968992248,0.7054263565891473,0.10852713178294573,0.18604651162790697,5.0,0.0,0.07314814814814818,87.81599864959698,0.004200702543517472,0.9451580722914311,0.015503875968992248,0.9310344827586207,0.16444444444444445,0.29777777777777775,nan,0.004403621959500015,0.003703169943764806,0.005367447878234089,0.1305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
157,24682,0.7394677777777778,-8.967815076828,0.3333333333333333,0,188,0.39361702127659576,0.10638297872340426,0.14893617021276595,0.10106382978723404,0.0,0.648936170212766,0.17553191489361702,0.17553191489361702,46.0,0.2553191489361702,0.041111111111111105,140.37919120788584,0.0023428606908116557,0.5271436554326224,0.010638297872340425,0.5319148936170213,0.16444444444444445,0.28888888888888886,0.3333333333333333,0.007105042180046439,0.00611934307962656,0.007560490351170302,0.130375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,24825,0.7379583333333334,-1.7239667975902535,0.3511111111111111,0,143,0.5454545454545454,0.0979020979020979,0.06993006993006994,0.03496503496503497,0.0,0.7132867132867133,0.1258741258741259,0.16083916083916083,35.0,0.2097902097902098,0.05864197530864198,100.580636167526,0.0034466541461247325,0.7754971828780648,0.0,0.5277777777777778,0.18666666666666668,0.31555555555555553,nan,0.005239582946524024,0.0039651716826483606,0.009784347470849752,0.13025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
159,25010,0.7360055555555556,-3.7184037337303155,0.4177777777777778,0,185,0.5027027027027027,0.043243243243243246,0.0972972972972973,0.06486486486486487,0.0,0.6432432432432432,0.15675675675675677,0.2,32.0,0.15135135135135136,0.055833333333333346,120.41336889266942,0.003432619958517716,0.7723394906664861,0.0,0.6792452830188679,0.15555555555555556,0.29777777777777775,0.37333333333333335,0.004301625560037792,0.0036406578961759805,0.005079482356086374,0.130125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
160,25182,0.73419,-7.665359436273576,0.26222222222222225,0,172,0.3372093023255814,0.11046511627906977,0.1686046511627907,0.12790697674418605,0.0,0.6162790697674418,0.11627906976744186,0.26744186046511625,58.0,0.4418604651162791,0.036825396825396824,110.79389939308129,0.0023266423439364495,0.523494527385701,0.011627906976744186,0.4090909090909091,0.14222222222222222,0.2577777777777778,0.26222222222222225,0.004212776152417064,0.0033028140431270005,0.006999708409421146,0.13,-64.89426259655951,0.36533333333333334,0.3,224.0,0.2,0.8,0.37255748902802693,0.04278578180412455,0.0023704433497536946,0.46459274346174756,0.0,0.41771371418190517,0.11832565556380245,0.46396063025429235,79.7,0.4502590995993737,0.03892962962962963,119.07392949104288,0.002988359929390636,0.6723809841128929,0.0,0.7809441201082069,0.1471111111111111,0.2431111111111111,0.3262222222222223,-57.19481097972393,0.4031111111111111,0.7,224.7,0.4,0.6,0.4075736642778005,0.03588169752163241,0.0028583690987124466,0.4316308502567233,0.0,0.44631373089814536,0.16683486605513434,0.3868514030467203,69.0,0.39434029899151557,0.04508176614375445,124.68677123546574,0.0031576759107851903,0.710477079926668,0.0,0.8125769254538474,0.16133333333333336,0.24000000000000005,0.3146666666666667,0.630072207336788
161,25307,0.7328705555555556,-2.3335286290645603,0.29333333333333333,0,125,0.52,0.024,0.096,0.112,0.008,0.64,0.16,0.2,12.0,0.08,0.057777777777777775,80.4621774196623,0.003590368768945271,0.807832973012686,0.0,0.7741935483870968,0.16,0.27555555555555555,nan,0.0037547742016613484,0.003053236659616232,0.005401635868474841,0.129875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,25419,0.7316883333333334,-3.9040508177280433,0.2577777777777778,0,112,0.5089285714285714,0.044642857142857144,0.15178571428571427,0.07142857142857142,0.008928571428571428,0.7053571428571429,0.14285714285714285,0.15178571428571427,36.0,0.2767857142857143,0.05644444444444444,80.59096016883834,0.0031434460242513447,0.7072753554565525,0.017857142857142856,0.56,0.18666666666666668,0.2311111111111111,nan,0.0038716269424185156,0.003193085314705968,0.0052296076202765105,0.12975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
163,25538,0.7304322222222223,-2.3049132382869715,0.3511111111111111,0,119,0.6554621848739496,0.03361344537815126,0.058823529411764705,0.05042016806722689,0.008403361344537815,0.7478991596638656,0.10084033613445378,0.15126050420168066,4.0,0.0,0.07214035087719298,100.24679274559004,0.003458132247147796,0.7780797556082542,0.0,0.8333333333333334,0.18222222222222223,0.30666666666666664,nan,0.003583422466181219,0.00296175186522305,0.004795915982685983,0.129625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
164,25741,0.7282894444444445,-2.211554687738418,0.48444444444444446,0,203,0.5320197044334976,0.07881773399014778,0.06403940886699508,0.06896551724137931,0.0,0.6748768472906403,0.16748768472906403,0.15763546798029557,28.0,0.11822660098522167,0.05333333333333334,140.1290922641752,0.003425412897809192,0.7707179020070682,0.0,0.5769230769230769,0.15555555555555556,0.28444444444444444,0.4266666666666667,0.004568997980095446,0.003963875584304333,0.004672759748063982,0.1295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,25910,0.7265055555555555,-2.606743891716003,0.39111111111111113,0,169,0.514792899408284,0.05917159763313609,0.08284023668639054,0.10650887573964497,0.0,0.6568047337278107,0.17159763313609466,0.17159763313609466,26.0,0.1301775147928994,0.05784461152882207,110.54994182586651,0.0034976650397132484,0.7869746339354808,0.0,0.65,0.15555555555555556,0.22666666666666666,0.3333333333333333,0.004992567468434572,0.004142990941181779,0.0065667754737660285,0.129375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,26073,0.724785,-2.58070030903816,0.4311111111111111,0,163,0.588957055214724,0.04294478527607362,0.0736196319018405,0.05521472392638037,0.006134969325153374,0.7055214723926381,0.147239263803681,0.147239263803681,11.0,0.06134969325153374,0.0673992673992674,121.12095532417285,0.0035226494500866456,0.7925961262694953,0.0,0.7435897435897436,0.1511111111111111,0.2577777777777778,0.38222222222222224,0.005863214377313852,0.005135594541206956,0.005629553413018584,0.12925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,26220,0.7232333333333334,-3.1868454482555406,0.3466666666666667,0,147,0.5238095238095238,0.06802721088435375,0.10884353741496598,0.027210884353741496,0.0,0.7006802721088435,0.10884353741496598,0.19047619047619047,8.0,0.04081632653061224,0.058249158249158245,110.14138522148123,0.0031071174702774445,0.6991014308124249,0.0,0.625,0.1511111111111111,0.2088888888888889,nan,0.005533428629860282,0.004689099220559001,0.006538853188976646,0.129125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
168,26346,0.7219033333333333,-0.9331624064445483,0.36,0,126,0.6349206349206349,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.007936507936507936,0.6825396825396826,0.18253968253968253,0.1349206349206349,5.0,0.0,0.059259259259259255,90.21107053756695,0.003941373862839707,0.8868091191389341,0.0,0.9354838709677419,0.16,0.30666666666666664,nan,0.004254264547489584,0.003501660376787186,0.0058341414202004675,0.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
169,26522,0.7200455555555556,-1.1035289430618285,0.4666666666666667,0,176,0.5909090909090909,0.028409090909090908,0.056818181818181816,0.08522727272727272,0.0,0.6761363636363636,0.1590909090909091,0.16477272727272727,16.0,0.0625,0.05777777777777778,120.6907518386838,0.0038298064696790693,0.8617064556777906,0.0,0.7619047619047619,0.17777777777777778,0.32,0.4088888888888889,0.004873974085785449,0.004054673598147929,0.006357326335273683,0.128875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
170,26746,0.7176811111111112,-6.157256227016458,0.39555555555555555,0,224,0.39285714285714285,0.07589285714285714,0.12053571428571429,0.11607142857142858,0.0,0.5892857142857143,0.21428571428571427,0.19642857142857142,20.0,0.25892857142857145,0.04360082304526749,140.0786307334898,0.0027920826257591684,0.6282185907958128,0.008928571428571428,0.5230769230769231,0.1111111111111111,0.18666666666666668,0.3244444444444444,0.0039328700629994275,0.0032943022437393666,0.004959749989211559,0.12875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
171,26890,0.7161611111111111,-6.808198451042178,0.24444444444444444,0,144,0.375,0.05555555555555555,0.1736111111111111,0.13194444444444445,0.0,0.6041666666666666,0.16666666666666666,0.22916666666666666,21.0,0.25,0.04,100.89712810516333,0.002378660369300622,0.53519858309264,0.0,0.47368421052631576,0.13333333333333333,0.23555555555555555,nan,0.004058435768820345,0.0034750799648463728,0.004535321821458637,0.128625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,27070,0.7142611111111111,0.6902808942794783,0.5066666666666667,0,180,0.6277777777777778,0.044444444444444446,0.03888888888888889,0.03888888888888889,0.0,0.7111111111111111,0.1388888888888889,0.15,8.0,0.022222222222222223,0.06722222222222225,120.33065814971891,0.0041736846614546285,0.9390790488272914,0.011111111111111112,0.8,0.16,0.30666666666666664,0.4666666666666667,0.004201814695261419,0.003347571915946901,0.006647803401574492,0.1285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
173,27280,0.7120444444444445,-1.1904325213432305,0.47555555555555556,0,210,0.5047619047619047,0.12380952380952381,0.02857142857142857,0.05714285714285714,0.0,0.6571428571428571,0.20952380952380953,0.13333333333333333,22.0,0.1,0.05308641975308642,140.242214488983,0.0033592674846711023,0.755835184050998,0.0,0.6610169491525424,0.17777777777777778,0.3111111111111111,0.4222222222222222,0.004101655865088105,0.0034971237648278473,0.004709110641852021,0.128375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,27432,0.71044,-2.3483062171936036,0.3244444444444444,0,152,0.47368421052631576,0.10526315789473684,0.06578947368421052,0.06578947368421052,0.0,0.6447368421052632,0.17105263157894737,0.18421052631578946,11.0,0.09868421052631579,0.05301587301587296,100.29815444946263,0.003190487419798326,0.7178596694546233,0.0,0.6590909090909091,0.12444444444444444,0.2222222222222222,0.32,0.00361371380276978,0.0030962473480030893,0.004034826182760298,0.12825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,27573,0.7089516666666666,-1.8634348015785214,0.3688888888888889,0,141,0.5815602836879432,0.0425531914893617,0.06382978723404255,0.05673758865248227,0.0070921985815602835,0.6879432624113475,0.1347517730496454,0.1773049645390071,13.0,0.07801418439716312,0.06490740740740741,100.49937906265254,0.0036263352852881343,0.8159254391898302,0.0,0.8285714285714286,0.1288888888888889,0.28444444444444444,nan,0.004696028982289135,0.004006069106981158,0.005385052924975753,0.128125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,27796,0.7065977777777779,-4.84432529783249,0.4577777777777778,0,223,0.45739910313901344,0.11210762331838565,0.05829596412556054,0.09417040358744394,0.0,0.6278026905829597,0.21973094170403587,0.15246636771300448,22.0,0.16591928251121077,0.05049919484702093,160.53643140792855,0.0028238657690191076,0.6353697980292992,0.004484304932735426,0.5806451612903226,0.16,0.27555555555555555,0.40444444444444444,0.004252701508812606,0.003620989550836384,0.004935249406844378,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,27992,0.704528888888889,-7.482582397937778,0.3288888888888889,0,196,0.37244897959183676,0.11224489795918367,0.14795918367346939,0.11224489795918367,0.00510204081632653,0.6326530612244898,0.1683673469387755,0.1989795918367347,73.0,0.3673469387755102,0.04224867724867725,130.11030855178802,0.002493610599004193,0.5610623847759433,0.0,0.48,0.16,0.24888888888888888,0.2577777777777778,0.0038567126961424948,0.003274500649422407,0.004552977671846747,0.127875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,28199,0.7023438888888889,-3.1914192376136796,0.49777777777777776,0,207,0.5362318840579711,0.06280193236714976,0.07729468599033816,0.0966183574879227,0.0,0.6763285024154589,0.20772946859903382,0.11594202898550725,12.0,0.04830917874396135,0.05989417989417989,150.756373691559,0.0032723879014407175,0.7362872778241615,0.004830917874396135,0.7872340425531915,0.16,0.28888888888888886,0.39555555555555555,0.0034045033156871797,0.0029360751155763864,0.0036667570238932967,0.12775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
179,28328,0.7009822222222222,-1.7466542747020717,0.38666666666666666,0,129,0.6666666666666666,0.0,0.046511627906976744,0.046511627906976744,0.007751937984496124,0.7131782945736435,0.15503875968992248,0.13178294573643412,8.0,0.03875968992248062,0.0637037037037037,100.02527880668629,0.003821256254240725,0.8597826572041631,0.0,0.8666666666666667,0.18222222222222223,0.3422222222222222,nan,0.0033800545148551463,0.002759172534570098,0.004864892968907952,0.127625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,28539,0.698755,-1.4209779160022726,0.5422222222222223,0,211,0.5734597156398105,0.06635071090047394,0.06635071090047394,0.05687203791469194,0.0,0.7061611374407583,0.15165876777251186,0.14218009478672985,15.0,0.07582938388625593,0.06415263748597083,150.0474087238312,0.0035840524161772176,0.8064117936398739,0.0,0.78,0.14666666666666667,0.26666666666666666,0.40444444444444444,0.0037271480774506926,0.003088628244586289,0.005007998971268535,0.1275,-79.53642892241479,0.40444444444444444,0.4,216.8,0.3,0.7,0.4296544510165952,0.10821190370430978,0.0026940501359106013,0.2942816202102065,0.0,0.5405604048568156,0.14776647519108954,0.3116731199520949,82.8,0.37988734747358965,0.04698838651060873,128.22979926109295,0.0030018418012918748,0.6754144052906716,0.0,0.6516334782610428,0.172,0.288,0.3431111111111111,-32.455836783552165,0.4662222222222222,0.3,204.1,0.2,0.8,0.5306683736350628,0.10413617442653358,0.0,0.19501089347704287,0.0005376344086021505,0.6348045480615963,0.10349962197507004,0.26169582996333357,48.9,0.23058333063568717,0.05674038122371455,132.47368365287772,0.003479248099553757,0.7828308223995953,0.0,0.661281782605312,0.1817777777777778,0.31155555555555553,0.3961111111111111,0.7024456218341926
181,28757,0.6964538888888889,-4.3096745860576675,0.43555555555555553,0,218,0.44495412844036697,0.07339449541284404,0.12385321100917432,0.0779816513761468,0.0,0.6422018348623854,0.1834862385321101,0.1743119266055046,26.0,0.20642201834862386,0.04905349794238683,140.0159484386441,0.003079014326000347,0.6927782233500781,0.0,0.639344262295082,0.13777777777777778,0.15555555555555556,0.27555555555555555,0.0039870630716905,0.003584600915201008,0.003159663244150579,0.127375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,28962,0.6942900000000001,-2.1867237854003907,0.48444444444444446,0,205,0.526829268292683,0.09268292682926829,0.05853658536585366,0.05853658536585366,0.0,0.6780487804878049,0.17560975609756097,0.14634146341463414,30.0,0.12195121951219512,0.057283950617283946,140.39736938476554,0.0034188674766728543,0.7692451822513922,0.004878048780487805,0.6851851851851852,0.15555555555555556,0.2311111111111111,0.36444444444444446,0.0035485517699271442,0.0029637130675837396,0.00459598193410784,0.12725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
183,29139,0.6924216666666667,-1.724391221761703,0.48444444444444446,0,177,0.6101694915254238,0.02824858757062147,0.04519774011299435,0.07909604519774012,0.0,0.6836158192090396,0.1694915254237288,0.14689265536723164,10.0,0.05649717514124294,0.06,130.2132497310636,0.0036862608144053676,0.8294086832412076,0.0,0.8048780487804879,0.17333333333333334,0.29333333333333333,0.43555555555555553,0.004184089181944728,0.003594576520845294,0.004637267929501832,0.127125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
184,29389,0.6897827777777777,0.10137270021438688,0.5022222222222222,1,250,0.448,0.16,0.04,0.06,0.0,0.648,0.136,0.216,19.0,0.176,0.049777777777777775,157.55835523605353,0.0031593232680806323,0.7108477353181422,0.008,0.5277777777777778,0.14666666666666667,0.28888888888888886,0.36,0.00478428490459919,0.0040538916131481525,0.005751128145493567,0.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
