episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,mean_imitation_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
31,4184,0.9558355555555555,-4.998924833774566,0.27555555555555555,0,118,0.5169491525423728,0.01694915254237288,0.15254237288135594,0.05084745762711865,0.0,0.6864406779661016,0.1440677966101695,0.1694915254237288,9.0,0.07627118644067797,0.05491358024691358,100.48499841690065,0.0026980257290377062,0.6070557890334839,0.9875892703892606,0.0,0.7741935483870968,0.13333333333333333,0.26666666666666666,nan,0.018849400617182255,0.005902376817539334,0.08860238492488862,0.0,0.146125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,4345,0.9541361111111111,-27.54698487997053,0.22666666666666666,0,161,0.3105590062111801,0.018633540372670808,0.2670807453416149,0.10559006211180125,0.0,0.5962732919254659,0.18633540372670807,0.21739130434782608,67.0,0.43478260869565216,0.03659451659451659,100.72366552352874,0.002206256305975201,0.4964076688444202,0.7877176467422811,0.0,0.4791666666666667,0.13333333333333333,0.13777777777777778,0.2,0.017566950153559448,0.00534223741851747,0.08373091034591199,0.0,0.146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,4523,0.9522572222222222,-18.985234475135805,0.31555555555555553,0,178,0.39325842696629215,0.011235955056179775,0.2696629213483146,0.06179775280898876,0.0,0.6741573033707865,0.17415730337078653,0.15168539325842698,52.0,0.30337078651685395,0.03888888888888888,120.259375953674,0.002587000877428106,0.5820751974213239,0.8249900550141116,0.0056179775280898875,0.48936170212765956,0.1288888888888889,0.27555555555555555,0.31555555555555553,0.01706208297982812,0.005513237090781331,0.07916946262121201,0.0,0.145875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,4643,0.9509905555555556,-3.3998267502784754,0.26222222222222225,0,120,0.48333333333333334,0.041666666666666664,0.15833333333333333,0.05,0.008333333333333333,0.6833333333333333,0.175,0.14166666666666666,18.0,0.11666666666666667,0.054000000000000006,80.76025476455672,0.003191889110915842,0.7181750499560643,0.9432631711543754,0.0,0.71875,0.13777777777777778,0.21333333333333335,nan,0.014863455900922418,0.005050568305887282,0.06732684578746558,0.0,0.14575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,4782,0.9495233333333334,-4.791277153968814,0.28888888888888886,0,139,0.460431654676259,0.02877697841726619,0.20863309352517986,0.02158273381294964,0.0,0.697841726618705,0.15827338129496402,0.14388489208633093,19.0,0.14388489208633093,0.052063492063492055,100.30740146636943,0.002835727376905597,0.6380386598037594,0.9422129598594529,0.0,0.6578947368421053,0.12444444444444444,0.17777777777777778,nan,0.013455719780176878,0.004609537729993463,0.060746317356824876,0.0,0.145625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,4931,0.9479505555555555,-3.7175512862205515,0.3511111111111111,0,149,0.5234899328859061,0.053691275167785234,0.19463087248322147,0.013422818791946308,0.0,0.7718120805369127,0.1342281879194631,0.09395973154362416,23.0,0.1610738255033557,0.05811728395061729,110.03382177352886,0.0031505464508919316,0.7088729514506845,0.9480214927380853,0.0,0.71875,0.13777777777777778,0.22666666666666666,nan,0.012812480563297868,0.0043528230860829355,0.05814197231084108,0.0,0.1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,5153,0.9456072222222223,-11.040364914417271,0.32,0,222,0.31981981981981983,0.04954954954954955,0.2882882882882883,0.08108108108108109,0.0,0.6576576576576577,0.17567567567567569,0.16666666666666666,18.0,0.26126126126126126,0.03519640852974186,140.07966585159284,0.0022526863812615773,0.5068544357838548,0.9344008468973691,0.0,0.5172413793103449,0.12,0.19555555555555557,0.24,0.013058647885918618,0.004340204549953342,0.05997209697961807,0.0,0.145375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,5347,0.9435594444444444,-16.45856463503838,0.25333333333333335,0,194,0.28865979381443296,0.07216494845360824,0.25257731958762886,0.10824742268041238,0.005154639175257732,0.6134020618556701,0.19072164948453607,0.1958762886597938,78.0,0.4845360824742268,0.031111111111111114,120.51966319084134,0.0020651309694981186,0.46465446813707667,0.8409695038824037,0.005154639175257732,0.4444444444444444,0.16444444444444445,0.24,0.25333333333333335,0.013148211501538753,0.004460228746756912,0.05981399863958359,0.0,0.14525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,5552,0.9413955555555555,-13.003330450296396,0.39555555555555555,0,205,0.4292682926829268,0.05365853658536585,0.1951219512195122,0.05853658536585366,0.0,0.6780487804878049,0.17073170731707318,0.15121951219512195,62.0,0.28292682926829266,0.049382716049382706,140.46029000282266,0.0027844959675311183,0.6265115926945015,0.8896817311348935,0.0,0.48148148148148145,0.1288888888888889,0.26666666666666666,0.3333333333333333,0.012422222178429365,0.0042896580416709185,0.05603833943605423,0.0,0.145125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,5702,0.9398122222222223,-2.684380614757538,0.3511111111111111,0,150,0.52,0.02,0.12666666666666668,0.03333333333333333,0.0,0.6666666666666666,0.16,0.17333333333333334,10.0,0.04666666666666667,0.05777777777777777,100.23219633102401,0.003458635841140058,0.778193064256513,0.9737508776228548,0.0,0.7777777777777778,0.12,0.2311111111111111,0.3511111111111111,0.015378282605005162,0.005131242780147919,0.061581819451281,0.01317676343023777,0.145,-3.0630715149044994,0.32999999999999996,0.0,165.75,0.0,1.0,0.450447951606892,0.3111214973013509,0.06628195639610768,0.02565212323403331,0.0,0.8278514053043505,0.10194675053075192,0.07020184416489748,31.75,0.3098376868571187,0.046272045855379196,125.28401442766167,0.002630918626975143,0.5919566910694072,0.0,0.0,0.3899587612822907,0.13555555555555557,0.22555555555555554,0.30999999999999994,-2.8945067500472064,0.3244444444444444,0.0,140.75,0.0,1.0,0.5141276161794299,0.22134049360668906,0.07432772761537584,0.03723853659305496,0.0,0.8097958374014949,0.09703325360818496,0.09317090899032017,26.25,0.25080338270142,0.05456870290203624,110.35720714330661,0.00288714164179899,0.6496068694047727,0.0,0.0,0.49340659340659343,0.15111111111111114,0.2644444444444445,0.28888888888888886,0.6065555555555555
